latitude,longitude,nkill,city,attacktype1_txt
26.478903,90.556607,0,Bongaigaon,Hostage Taking (Kidnapping)
11.063347,76.541261,0,Mukkali,Facility/Infrastructure Attack
10.772508,76.678763,0,Chandra Nagar,Facility/Infrastructure Attack
10.772508,76.678763,0,Chandra Nagar,Facility/Infrastructure Attack
11.733953,75.937593,0,Vellamunda,Facility/Infrastructure Attack
26.50296,94.229491,10,Phulbari,Armed Assault
26.673885,92.857711,23,Sonitpur district,Armed Assault
26.38669,90.702219,3,Pakhiriguri,Armed Assault
26.200604,92.937574,5,Shantipur Ultapani,Armed Assault
26.673885,92.85771,6,Sonitpur district,Armed Assault
24.663717,93.906269,0,Unknown,Bombing/Explosion
26.846675,92.255756,0,Lambari,Armed Assault
24.798346,93.94043,0,Imphal,Bombing/Explosion
26.65153,94.328155,0,Mariani,Hostage Taking (Kidnapping)
24.297477,85.162195,1,Itkhori,Armed Assault
26.494385,90.701032,0,Bijni,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
12.97179,77.594498,1,Bengaluru,Bombing/Explosion
24.987934,93.495292,0,Tamenglong,Bombing/Explosion
17.790019,81.207122,0,Pega,Hostage Taking (Kidnapping)
25.513432,92.737062,,Umrangso,Hostage Taking (Kidnapping)
18.01717,80.866837,0,Satyanarayanapuram,Bombing/Explosion
24.182749,94.151376,0,Chandel district,Bombing/Explosion
9.869925,78.479669,0,Sivaganga,Bombing/Explosion
18.832981,80.77664,1,Kottapalli,Armed Assault
24.125443,84.182967,0,Chando,Armed Assault
12.166372,75.334212,0,Kannur district,Facility/Infrastructure Attack
18.255729,81.241831,0,Sukma district,Bombing/Explosion
17.985198,81.582525,2,Keriaguda,Hostage Taking (Kidnapping)
18.00113,79.468227,0,Tekulagudem,Facility/Infrastructure Attack
20.040117,80.627589,0,Pakhanjore,Facility/Infrastructure Attack
18.287025,81.280733,0,Sukma district,Hostage Taking (Kidnapping)
25.508945,92.996861,1,Dima Hasao district,Assassination
22.551729,88.352341,0,Kolkata,Bombing/Explosion
24.479971,87.86619,0,Palsa,Bombing/Explosion
27.900297,78.08026,1,Aligarh,Assassination
24.696348,93.933658,0,Lilong,Bombing/Explosion
26.171689,91.743196,1,Fakirpura,Armed Assault
12.171542,75.277189,0,Thavidissery,Facility/Infrastructure Attack
23.806137,85.826501,0,Bokaro district,Bombing/Explosion
23.178725,75.78491,0,Ujjain,Assassination
12.251801,75.298859,0,Peringom,Unknown
12.171801,75.276645,0,Thavidissery,Bombing/Explosion
19.629022,81.402091,1,Aatpal,Hostage Taking (Kidnapping)
19.471365,81.253252,1,Bailapad,Hostage Taking (Kidnapping)
24.902503,94.160002,0,Sikibung,Bombing/Explosion
24.508473,94.141842,0,Machi,Armed Assault
15.9129,79.739988,0,Gudalamveedhi,Facility/Infrastructure Attack
15.9129,79.739988,0,Ondrungula,Facility/Infrastructure Attack
24.5,93.77,0,Moirang,Bombing/Explosion
33.733444,75.059298,1,Redwana,Armed Assault
25.093939,94.362893,0,Ukhrul district,Bombing/Explosion
24.025907,84.056387,0,Shahpur,Bombing/Explosion
34.104275,74.619743,0,Mazhom,Bombing/Explosion
34.360187,74.474544,0,Mundji,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
19.984386,80.719147,0,Murdonda,Bombing/Explosion
18.355194,81.681461,0,Pollamapalli,Armed Assault
11.765349,75.648478,0,Poyiloor,Assassination
11.759187,75.636811,0,Thuvakkunnu,Armed Assault
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.214748,94.268814,0,Thangbung Minnou,Bombing/Explosion
18.79771,80.812864,0,Bijapur district,Bombing/Explosion
19.662248,83.40786,0,Ijurupa,Facility/Infrastructure Attack
24.342341,93.697826,0,Churachandpur district,Bombing/Explosion
24.434436,93.721188,0,Kangvai,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
20.270312,80.310065,0,Dhanora,Facility/Infrastructure Attack
9.829387,76.455537,0,Velloor,Bombing/Explosion
18.782737,81.685681,1,Parcheli,Assassination
23.04413,84.537946,0,Gumla district,Hostage Taking (Kidnapping)
23.041754,85.282615,1,Etkedih,Hostage Taking (Kidnapping)
24.798346,93.94043,0,Imphal,Bombing/Explosion
33.339413,75.933692,0,Galhar,Bombing/Explosion
25.561346,84.666795,2,Arrah,Bombing/Explosion
24.690159,94.275659,,Ukhrul district,Hostage Taking (Kidnapping)
26.47608,90.555218,0,Bongaigaon,Bombing/Explosion
19.626874,83.490318,0,Muniguda,Bombing/Explosion
19.626721,83.489168,0,Muniguda,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
19.626721,83.489168,0,Muniguda,Bombing/Explosion
18.793259,81.624146,0,Katekalyan,Hijacking
11.699468,76.079801,0,Wayanad district,Facility/Infrastructure Attack
24.798346,93.94043,0,Imphal,Bombing/Explosion
18.708305,80.995499,0,Kirandul,Facility/Infrastructure Attack
18.252285,81.244812,0,Chintagupha,Armed Assault
18.257257,81.298996,0,Timilwada,Armed Assault
18.708305,80.995499,0,Kirandul,Facility/Infrastructure Attack
18.883191,81.348675,0,Dantewada district,Facility/Infrastructure Attack
27.406142,95.609504,0,Digboi,Bombing/Explosion
27.406591,95.609385,0,Digboi,Bombing/Explosion
26.774843,91.931912,0,Hattigarh,Bombing/Explosion
26.261368,90.175465,0,Salmara,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.634447,93.760333,0,Bishnupur,Bombing/Explosion
24.638611,93.996389,0,Thoubal district,Bombing/Explosion
19.894924,80.957336,0,Kesekodi,Armed Assault
24.696348,93.933658,0,Lilong,Bombing/Explosion
9.930648,76.266928,0,Kochi,Facility/Infrastructure Attack
24.923159,86.225926,0,Jamui district,Hostage Taking (Barricade Incident)
24.886739,85.542532,0,Nawada,Facility/Infrastructure Attack
24.798346,93.94043,0,Imphal,Assassination
25.124882,86.144013,0,Mananpur,Bombing/Explosion
18.9,81.35,1,Dantewada district,Assassination
33.8912,74.892711,0,Barpora,Bombing/Explosion
24.681102,92.563805,0,Hailakandi district,Bombing/Explosion
18.391379,81.659546,0,Sukma district,Unknown
19.6,81.67,0,Kondagaon district,Unknown
25.535488,89.862199,0,Manakachar,Hostage Taking (Kidnapping)
32.553454,75.113443,0,Samba district,Bombing/Explosion
15.64131,74.514799,0,Manubothulagadda,Hostage Taking (Kidnapping)
20.27,81.49,2,Kanker district,Armed Assault
23.929444,92.490571,0,Mamit district,Hostage Taking (Kidnapping)
22.422798,85.498517,0,West Singhbhum district,Bombing/Explosion
19.723535,81.242411,0,Maharbeda,Bombing/Explosion
18.642962,80.769124,0,Cheramangi,Bombing/Explosion
20.034939,85.682653,1,Trilochanpur,Armed Assault
20.093128,80.275339,,Kondawahi,Hostage Taking (Kidnapping)
25.596758,90.71891,2,Bolmoram Agalgre,Armed Assault
25.095386,94.361652,1,Ukhrul district,Bombing/Explosion
22.973423,78.656894,0,Garia,Armed Assault
22.973423,78.656894,0,Harrajpura,Armed Assault
24.708511,92.874,0,Kazidahar,Bombing/Explosion
21.097832,81.031553,0,Rajnandgaon district,Bombing/Explosion
24.992773,93.506464,1,Tamenglong district,Hostage Taking (Kidnapping)
27.24538,95.918946,3,Manmao,Bombing/Explosion
20.272043,80.311806,1,Ghodezhari,Armed Assault
24.798346,93.94043,0,Imphal,Bombing/Explosion
21.278657,81.866144,0,Dubaiguda,Bombing/Explosion
24.865961,94.065265,0,Napet,Bombing/Explosion
20.184871,79.994796,1,Gadchiroli district,Armed Assault
26.538662,90.693912,0,Chirang district,Bombing/Explosion
23.708554,87.084012,0,Jamuria,Bombing/Explosion
23.846212,86.136746,0,Bokaro district,Bombing/Explosion
23.936463,86.074072,0,Nimiaghat,Bombing/Explosion
26.983602,94.636591,0,Sivasagar,Bombing/Explosion
26.983602,94.636591,0,Sivasagar,Bombing/Explosion
26.538662,90.693912,0,Chirang district,Bombing/Explosion
11.004712,77.563163,0,Kangayam,Bombing/Explosion
20.585562,86.566056,1,Pattammundai,Hostage Taking (Kidnapping)
11.101431,76.647229,1,Agali,Armed Assault
27.108841,94.849721,2,Sepon,Bombing/Explosion
23.160131,85.587105,1,Bundu,Armed Assault
26.846694,80.946166,0,Lucknow,Bombing/Explosion
25.658596,94.105331,0,Kohima,Hostage Taking (Kidnapping)
18.257257,81.298996,1,Timilwada,Bombing/Explosion
26.819489,92.771586,0,Balipara,Bombing/Explosion
16.691479,74.24433,1,Kolhapur district,Assassination
19.007832,81.05793,1,Bhairamgarh,Armed Assault
24.798346,93.94043,0,Imphal,Bombing/Explosion
25.906034,93.733909,0,Dimapur,Armed Assault
26.128726,90.615679,0,Bhalukdubi,Bombing/Explosion
18.646597,81.543134,1,Dudhiras,Armed Assault
17.812075,81.383041,1,Konta,Armed Assault
18.9,81.35,0,Dantewada district,Facility/Infrastructure Attack
18.753932,81.03055,0,Emargunda,Bombing/Explosion
25.67012,94.107633,0,Kohima,Assassination
26.745828,94.545239,0,Rankhom Gaon,Facility/Infrastructure Attack
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.453749,84.584344,2,Imamganj,Bombing/Explosion
24.851848,93.983781,0,Imphal,Bombing/Explosion
19.997934,73.789937,0,Nashik,Bombing/Explosion
11.890899,75.468764,0,Chakkarakkal,Bombing/Explosion
11.846297,75.629537,1,Chittariparamba,Armed Assault
25.15192,93.969963,,Chawangkining,Hostage Taking (Kidnapping)
26.620059,91.581424,0,Barigaon,Bombing/Explosion
24.996283,93.508211,0,Mukbi,Armed Assault
24.82,93.95,0,Lokchao,Bombing/Explosion
25.578531,91.893254,0,Shillong,Bombing/Explosion
23.994737,93.126554,0,Khawlian,Armed Assault
25.409215,85.07367,,Neema,Hostage Taking (Kidnapping)
26.98,94.63,0,Sivasagar district,Armed Assault
25.435841,81.846244,1,Allahabad,Bombing/Explosion
17.930096,81.076845,2,Golapalli,Assassination
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
26.538662,90.693912,0,Chirang district,Bombing/Explosion
25.949522,90.212967,0,Tikrikilla,Armed Assault
25.594539,90.25027,4,Rongara,Bombing/Explosion
24.883205,93.684127,0,Haochong,Bombing/Explosion
24.798346,93.94043,3,Imphal,Bombing/Explosion
25.651754,90.803218,0,Rongjeng,Bombing/Explosion
25.79661,93.046705,,Lamsakhang,Hostage Taking (Kidnapping)
13.02248,80.203187,0,Chennai,Bombing/Explosion
20.480251,83.987676,0,Gochhapada,Bombing/Explosion
24.18,86.3,1,Giridih district,Hostage Taking (Kidnapping)
19.6,81.67,0,Kondagaon district,Bombing/Explosion
23.429836,84.679643,0,Lohardaga,Bombing/Explosion
20.37637,82.664764,0,Tikhali,Facility/Infrastructure Attack
25.371531,88.556531,0,Bolipukur,Bombing/Explosion
22.365086,85.437557,0,West Singhbhum district,Bombing/Explosion
32.377503,75.521757,7,Kathua,Hijacking
27.429706,82.176802,0,Balrampur district,Bombing/Explosion
23.429508,84.679643,3,Sahedpat,Hostage Taking (Kidnapping)
32.561111,75.124722,5,Samba district,Armed Assault
24.987934,93.495292,0,Khulen,Bombing/Explosion
26.866761,92.780471,0,Chariduar,Unknown
23.259933,77.412749,0,Bhopal,Assassination
23.708554,87.084012,0,Jamuria,Bombing/Explosion
33.789497,75.103386,1,Bijbehara,Armed Assault
18.328457,80.818651,1,Pujari Para,Unknown
18.899915,81.350022,1,Dantewada district,Unknown
18.284592,81.214325,0,Burkapal,Facility/Infrastructure Attack
18.79771,80.812864,0,Mordunda,Bombing/Explosion
25.567937,90.224466,0,Ramdenggonggre,Unknown
22.576584,85.464468,2,Sonua,Hostage Taking (Kidnapping)
25.903798,93.740234,0,Dimapur,Bombing/Explosion
22.444977,86.676759,0,Machadiha,Armed Assault
25.669858,94.107789,0,Kohima,Armed Assault
26.090935,94.258951,0,Wokha,Bombing/Explosion
18.797987,80.814331,0,Fundri,Bombing/Explosion
18.797987,80.814331,0,Fundri,Bombing/Explosion
34.288891,74.463715,0,Sopore,Armed Assault
26.410254,91.974697,1,Aulachowka,Armed Assault
23.365247,93.385508,3,Zokhawthar,Assassination
20.011318,81.047434,0,Sulangi,Bombing/Explosion
18.171811,81.143483,1,Elmagunda,Armed Assault
24.857044,94.513374,3,Kamjong,Bombing/Explosion
25.345055,90.215696,0,Kherapara,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
20.186773,81.081073,0,Chargaon,Hostage Taking (Kidnapping)
24.750336,84.370386,1,Chalidhor,Hostage Taking (Kidnapping)
24.749962,93.385499,0,Kambiron,Armed Assault
26.998949,95.501386,3,Khosa,Armed Assault
34.199914,74.350496,2,Hardushoora-Sultanpora,Armed Assault
18.790757,80.819502,0,Gangloor,Bombing/Explosion
20.27,81.49,0,Khadaigodra,Bombing/Explosion
17.140239,79.627321,0,Suryapet,Armed Assault
22.632176,88.35556,0,Howrah,Bombing/Explosion
23.68581,84.735718,0,Tori,Armed Assault
19.601621,81.669508,0,Kondagaon district,Bombing/Explosion
19.166785,73.23679,1,Badlapur,Assassination
25.272631,94.02649,0,Senapati,Unknown
34.161541,74.553093,0,Pattan,Armed Assault
33.680595,74.841461,3,Amshipora,Armed Assault
33.931011,75.114212,0,Tral,Armed Assault
18.790598,80.816123,0,Bijapur district,Bombing/Explosion
25.316256,85.494589,0,Birnawan,Bombing/Explosion
21.119301,80.779631,0,Medha,Facility/Infrastructure Attack
24.680954,92.563591,,Nagapunjee,Hostage Taking (Kidnapping)
18.391134,81.659273,42,Sukma district,Armed Assault
26.744352,92.096506,1,Borjhar,Bombing/Explosion
20.271481,81.490233,0,Kanker district,Facility/Infrastructure Attack
24.348455,93.701433,0,Churachandpur,Bombing/Explosion
32.033863,75.399438,0,Gurdaspur,Assassination
19.209141,81.991659,5,Cholnar,Bombing/Explosion
20.270755,81.490967,4,Kanker district,Bombing/Explosion
18.679474,82.129017,0,Kartanpalli,Hostage Taking (Kidnapping)
18.242918,81.92232,0,Bara,Hostage Taking (Kidnapping)
32.559078,75.098517,0,Samba district,Bombing/Explosion
23.808091,85.823025,0,Gomia,Bombing/Explosion
25.094399,85.283653,0,Sitpania,Bombing/Explosion
25.096074,85.313119,0,Chormara,Bombing/Explosion
18.791402,80.81664,1,Bijapur district,Hostage Taking (Kidnapping)
25.653914,94.114281,0,Kohima,Bombing/Explosion
26.519733,91.401722,0,Khukundi,Bombing/Explosion
13.201381,79.093396,1,Allivagu,Unknown
19.236662,80.360288,1,Damrancha,Assassination
18.852067,80.699672,1,Bijapur district,Hostage Taking (Kidnapping)
18.872964,80.715734,1,Bijapur district,Hostage Taking (Kidnapping)
25.653914,94.114281,0,Kohima,Bombing/Explosion
26.649113,84.93626,0,Chhatauni,Bombing/Explosion
25.193491,90.634631,0,Baghmara,Hostage Taking (Kidnapping)
13.037169,80.267449,0,Chennai,Unarmed Assault
13.039386,80.222871,0,Chennai,Unarmed Assault
13.082654,80.270659,0,Chennai,Unarmed Assault
17.69368,81.995576,2,Kamanathgou,Hostage Taking (Kidnapping)
18.769297,82.036808,1,Koleng,Assassination
25.194184,90.633597,0,Jadigittim,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
23.045276,84.538083,,Gumla  district,Hostage Taking (Kidnapping)
22.459028,85.541059,0,Padua,Bombing/Explosion
19.594804,80.228918,0,Kotami,Bombing/Explosion
25.671424,94.106818,1,Kohima,Armed Assault
22.692502,88.465448,1,Madhyamgram,Bombing/Explosion
11.733918,75.937321,0,Vellamunda,Armed Assault
24.920486,93.93225,2,Maipou Khullen,Hostage Taking (Kidnapping)
11.392712,79.695735,0,Periyakumati,Bombing/Explosion
18.391012,81.656929,0,Sukma,Facility/Infrastructure Attack
23.907766,85.513586,0,Churchu,Facility/Infrastructure Attack
19.411248,80.004579,2,Aheri,Unknown
15.9129,79.739988,2,Unknown,Hostage Taking (Kidnapping)
34.288891,74.463715,0,Sopore,Armed Assault
34.288891,74.463715,0,Sopore,Armed Assault
34.288891,74.463715,0,Sopore,Armed Assault
26.846694,80.946166,0,Lucknow,Bombing/Explosion
26.420131,95.019992,9,Changlangshu,Bombing/Explosion
24.34641,93.700086,2,Patpuimount,Armed Assault
26.660531,91.358867,0,Baksa district,Armed Assault
23.973156,85.655157,0,Julmi,Facility/Infrastructure Attack
23.973156,85.655157,0,Julmi,Facility/Infrastructure Attack
23.837964,85.28712,0,Badam,Bombing/Explosion
25.5,90.333333,0,Dambul Aga,Hostage Taking (Kidnapping)
25.15192,93.969963,0,Tuzang Vichong,Hostage Taking (Kidnapping)
34.14778,74.527652,1,Astan Mohalla,Armed Assault
20.428889,83.89,0,Pahireju,Armed Assault
18.343586,81.882528,0,Malkangiri district,Bombing/Explosion
24.869637,93.806072,,Kangchup Geljang,Hostage Taking (Kidnapping)
24.988392,93.49534,1,Tamenglong district,Hostage Taking (Kidnapping)
25.20839,90.230948,0,Dalu,Bombing/Explosion
19.143321,81.576094,1,Marenga,Hostage Taking (Kidnapping)
18.626553,81.338256,0,Tikanpal,Hostage Taking (Kidnapping)
19.175051,81.246376,0,Tahakwada,Hostage Taking (Kidnapping)
33.721287,74.831062,0,Shopian,Bombing/Explosion
25.846315,90.629295,0,Anjonga,Armed Assault
25.585869,90.023321,0,Garobadha,Hostage Taking (Kidnapping)
21.278657,81.866144,0,Banapar,Facility/Infrastructure Attack
19.087316,82.026903,0,Jagdalpur,Facility/Infrastructure Attack
26.579266,95.098728,0,Chenmoho,Armed Assault
25.650939,90.334556,0,Jengjal,Armed Assault
18.39186,81.657827,0,Junpani,Hostage Taking (Kidnapping)
24.954357,93.923465,2,Mapao Khullen,Hostage Taking (Kidnapping)
23.956762,94.042305,0,Aibol,Hostage Taking (Kidnapping)
33.827506,75.072066,2,Sangam,Armed Assault
25.435801,81.846311,0,Allahabad,Bombing/Explosion
19.595851,81.663776,0,Kondagaon district,Bombing/Explosion
26.420811,95.0136,0,Changlangshu,Bombing/Explosion
23.744186,84.504429,1,Latehar district,Armed Assault
18.769489,82.036771,1,Koleng,Assassination
18.79771,80.812864,5,Bijapur district,Armed Assault
20.181843,80.006844,1,Kolsegudam,Hostage Taking (Kidnapping)
26.272945,95.073708,,Tuensang district,Armed Assault
25.094532,94.361199,0,Ukhrul district,Hostage Taking (Kidnapping)
19.413342,80.363921,0,Gattepalli,Unarmed Assault
24.856503,94.511082,0,Kamjong,Bombing/Explosion
23.667519,83.840976,0,Parswar,Armed Assault
19.19229,80.193086,1,Kalampur,Hostage Taking (Kidnapping)
34.285891,74.461538,0,Shuwa,Armed Assault
34.045268,74.732975,0,Dooru,Armed Assault
34.330561,74.46534,0,Dangerpora,Armed Assault
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.958193,93.500345,0,Tamenglong district,Armed Assault
34.288891,74.463715,0,Sopore,Bombing/Explosion
24.452649,93.979089,0,Khudei Kunou,Hostage Taking (Kidnapping)
34.288891,74.463715,1,Sopore,Armed Assault
33.72903,75.015113,2,Kanjikul,Armed Assault
24.795452,84.999431,0,Gaya district,Facility/Infrastructure Attack
25.224226,83.642865,0,Panapur,Bombing/Explosion
25.22442,83.643147,0,Panapur,Facility/Infrastructure Attack
12.105069,75.205834,0,Payanur,Bombing/Explosion
34.399646,73.862489,4,Tangdhar,Armed Assault
18.391134,81.659273,0,Sukma district,Assassination
18.883543,81.26437,1,Gondpal,Armed Assault
24.128611,84.185711,0,Palamu,Facility/Infrastructure Attack
24.128611,84.185711,0,Palamu,Facility/Infrastructure Attack
34.045268,74.732975,1,Dooru,Armed Assault
24.795452,84.999431,1,Kujati,Bombing/Explosion
18.939291,81.267797,1,Faraspal,Armed Assault
24.663717,93.906269,0,Unknown,Hostage Taking (Kidnapping)
24.988392,93.49534,,Tamenglong district,Hostage Taking (Kidnapping)
23.844004,75.50702,1,Khajuri Devda,Assassination
19.723535,81.242411,0,Narayanpur district,Armed Assault
25.514071,90.203214,0,Tura,Bombing/Explosion
24.342699,87.445176,0,Bartala,Facility/Infrastructure Attack
34.161541,74.553093,0,Pattan,Armed Assault
18.256008,81.503303,0,Misma,Bombing/Explosion
25.502474,89.956871,0,Hajongpara,Hostage Taking (Kidnapping)
25.626026,94.107888,0,Phesama,Armed Assault
18.39186,81.657827,1,Sukma district,Bombing/Explosion
33.680737,74.881744,0,Kach Dorah,Armed Assault
24.35187,87.139796,0,Sugnibad,Bombing/Explosion
25.2727,94.0265,0,Senapati district,Hostage Taking (Kidnapping)
28.805845,78.688015,0,Mahlakpur,Bombing/Explosion
34.399281,74.281273,0,Handwara,Bombing/Explosion
